A;MktCoupons;OriginAirportID;DestAirportID;DestAirportID;ID_C;MktFare
2956;1;Kolkata;Banglore;Banglore;11;9922
2957;1;Kolkata;Banglore;Banglore;5;10844
2958;1;Banglore;Delhi;Delhi;9;4423
2959;1;Banglore;Delhi;Delhi;4;3419
2960;1;Delhi;Cochin;Cochin;5;14714
2961;1;Banglore;New Delhi;New Delhi;5;11087
2962;1;Delhi;Cochin;Cochin;4;6316
2963;1;Chennai;Kolkata;Kolkata;9;3543
2964;1;Kolkata;Banglore;Banglore;5;14571
2965;1;Kolkata;Banglore;Banglore;5;14676
2966;1;Banglore;New Delhi;New Delhi;5;17261
2967;1;Kolkata;Banglore;Banglore;5;13941
2968;1;Delhi;Cochin;Cochin;2;13348
2969;1;Banglore;Delhi;Delhi;5;8016
2970;1;Delhi;Cochin;Cochin;5;12898
2971;1;Banglore;Delhi;Delhi;5;7229
2972;1;Mumbai;Hyderabad;Hyderabad;9;2017
2973;1;Banglore;New Delhi;New Delhi;5;16736
2974;1;Kolkata;Banglore;Banglore;9;3873
2975;1;Delhi;Cochin;Cochin;4;6704
2976;1;Kolkata;Banglore;Banglore;5;10844
2977;1;Banglore;New Delhi;New Delhi;11;7450
2978;1;Banglore;New Delhi;New Delhi;5;16736
2979;1;Delhi;Cochin;Cochin;5;10262
2980;1;Kolkata;Banglore;Banglore;2;10991
2981;1;Banglore;Delhi;Delhi;9;3311
2982;1;Delhi;Cochin;Cochin;4;7081
2983;1;Banglore;Delhi;Delhi;4;3943
2984;1;Delhi;Cochin;Cochin;2;8372
2985;1;Delhi;Cochin;Cochin;2;11701
2986;1;Banglore;Delhi;Delhi;5;5769
2987;1;Delhi;Cochin;Cochin;7;15965
2988;1;Banglore;Delhi;Delhi;9;4423
2989;1;Banglore;New Delhi;New Delhi;5;6136
2990;1;Banglore;New Delhi;New Delhi;5;11087
2991;1;Chennai;Kolkata;Kolkata;4;3540
2992;1;Delhi;Cochin;Cochin;5;12898
2993;1;Banglore;Delhi;Delhi;4;4591
2994;1;Delhi;Cochin;Cochin;2;8635
2995;1;Delhi;Cochin;Cochin;5;14714
2996;1;Kolkata;Banglore;Banglore;5;14151
2997;1;Delhi;Cochin;Cochin;7;8835
2998;1;Kolkata;Banglore;Banglore;2;11936
2999;1;Delhi;Cochin;Cochin;5;13882
3000;1;Delhi;Cochin;Cochin;2;5117
3001;1;Banglore;Delhi;Delhi;5;4544
3002;1;Delhi;Cochin;Cochin;4;6442
3003;1;Delhi;Cochin;Cochin;2;10441
3004;1;Mumbai;Hyderabad;Hyderabad;4;2227
3005;1;Banglore;Delhi;Delhi;5;7229
3006;1;Delhi;Cochin;Cochin;5;10262
3007;1;Banglore;New Delhi;New Delhi;5;13817
3008;1;Delhi;Cochin;Cochin;9;5975
3009;1;Kolkata;Banglore;Banglore;4;4148
3010;1;Delhi;Cochin;Cochin;7;13587
3011;1;Mumbai;Hyderabad;Hyderabad;5;2759
3012;1;Banglore;Delhi;Delhi;5;7229
3013;1;Delhi;Cochin;Cochin;2;13547
3014;1;Kolkata;Banglore;Banglore;9;3873
3015;1;Kolkata;Banglore;Banglore;5;14388
3016;1;Kolkata;Banglore;Banglore;5;13731
3017;1;Kolkata;Banglore;Banglore;9;3815
3018;1;Mumbai;Hyderabad;Hyderabad;5;5678
3019;1;Kolkata;Banglore;Banglore;5;9663
3020;1;Kolkata;Banglore;Banglore;3;8855
3021;1;Delhi;Cochin;Cochin;5;15129
3022;1;Banglore;New Delhi;New Delhi;5;13555
3023;1;Kolkata;Banglore;Banglore;5;10844
3024;1;Banglore;New Delhi;New Delhi;5;7832
3025;1;Delhi;Cochin;Cochin;5;11150
3026;1;Kolkata;Banglore;Banglore;11;8452
3027;1;Delhi;Cochin;Cochin;7;9646
3028;1;Banglore;Delhi;Delhi;4;3943
3029;1;Delhi;Cochin;Cochin;3;5281
3030;1;Delhi;Cochin;Cochin;2;14667
3031;1;Kolkata;Banglore;Banglore;5;14571
3032;1;Banglore;New Delhi;New Delhi;5;28097
3033;1;Banglore;New Delhi;New Delhi;5;17471
3034;1;Delhi;Cochin;Cochin;5;10577
3035;1;Delhi;Cochin;Cochin;7;14848
3036;1;Banglore;Delhi;Delhi;4;4591
3037;1;Chennai;Kolkata;Kolkata;4;3597
3038;1;Delhi;Cochin;Cochin;4;6938
3039;1;Kolkata;Banglore;Banglore;1;3807
3040;1;Delhi;Cochin;Cochin;5;10262
3041;1;Kolkata;Banglore;Banglore;2;11432
3042;1;Banglore;New Delhi;New Delhi;5;7229
3043;1;Delhi;Cochin;Cochin;7;14848
3044;1;Kolkata;Banglore;Banglore;5;8586
3045;1;Delhi;Cochin;Cochin;7;6106
3046;1;Kolkata;Banglore;Banglore;9;3873
3047;1;Delhi;Cochin;Cochin;5;15812
3048;1;Kolkata;Banglore;Banglore;5;12121
3049;1;Kolkata;Banglore;Banglore;5;8586
3050;1;Delhi;Cochin;Cochin;7;7354
3051;1;Kolkata;Banglore;Banglore;4;4778
3052;1;Delhi;Cochin;Cochin;4;6838
3053;1;Delhi;Cochin;Cochin;7;10276
3054;1;Banglore;Delhi;Delhi;5;8016
3055;1;Banglore;New Delhi;New Delhi;2;4943
3056;1;Banglore;Delhi;Delhi;4;4823
3057;1;Kolkata;Banglore;Banglore;5;12996
3058;1;Delhi;Cochin;Cochin;2;9929
3059;1;Delhi;Cochin;Cochin;7;9508
3060;1;Delhi;Cochin;Cochin;2;5674
3061;1;Chennai;Kolkata;Kolkata;4;3858
3062;1;Kolkata;Banglore;Banglore;4;4804
3063;1;Delhi;Cochin;Cochin;7;13377
3064;1;Delhi;Cochin;Cochin;5;12898
3065;1;Kolkata;Banglore;Banglore;1;4409
3066;1;Delhi;Cochin;Cochin;1;8759
3067;1;Banglore;New Delhi;New Delhi;2;10394
3068;1;Chennai;Kolkata;Kolkata;4;3858
3069;1;Delhi;Cochin;Cochin;1;6253
3070;1;Delhi;Cochin;Cochin;5;15129
3071;1;Kolkata;Banglore;Banglore;3;4773
3072;1;Kolkata;Banglore;Banglore;5;9663
3073;1;Kolkata;Banglore;Banglore;5;12692
3074;1;Banglore;Delhi;Delhi;4;3943
3075;1;Kolkata;Banglore;Banglore;5;10703
3076;1;Delhi;Cochin;Cochin;4;8784
3077;1;Delhi;Cochin;Cochin;7;11622
3078;1;Chennai;Kolkata;Kolkata;4;5277
3079;1;Delhi;Cochin;Cochin;1;8327
3080;1;Delhi;Cochin;Cochin;4;6885
3081;1;Banglore;Delhi;Delhi;5;8016
3082;1;Delhi;Cochin;Cochin;4;10112
3083;1;Delhi;Cochin;Cochin;4;14871
3084;1;Delhi;Cochin;Cochin;5;10262
3085;1;Mumbai;Hyderabad;Hyderabad;5;2470
3086;1;Delhi;Cochin;Cochin;2;11622
3087;1;Kolkata;Banglore;Banglore;11;8662
3088;1;Delhi;Cochin;Cochin;2;11972
3089;1;Delhi;Cochin;Cochin;5;11992
3090;1;Delhi;Cochin;Cochin;5;12373
3091;1;Delhi;Cochin;Cochin;7;7198
3092;1;Delhi;Cochin;Cochin;5;14714
3093;1;Delhi;Cochin;Cochin;4;6316
3094;1;Delhi;Cochin;Cochin;2;5998
3095;1;Kolkata;Banglore;Banglore;5;13044
3096;1;Delhi;Cochin;Cochin;7;9646
3097;1;Delhi;Cochin;Cochin;1;6451
3098;1;Delhi;Cochin;Cochin;3;5281
3099;1;Mumbai;Hyderabad;Hyderabad;5;2228
3100;1;Banglore;Delhi;Delhi;4;3943
3101;1;Delhi;Cochin;Cochin;2;11753
3102;1;Delhi;Cochin;Cochin;5;12819
3103;1;Delhi;Cochin;Cochin;5;8728
3104;1;Delhi;Cochin;Cochin;9;4812
3105;1;Kolkata;Banglore;Banglore;5;14151
3106;1;Kolkata;Banglore;Banglore;11;8452
3107;1;Kolkata;Banglore;Banglore;4;6762
3108;1;Banglore;New Delhi;New Delhi;5;13817
3109;1;Delhi;Cochin;Cochin;5;12898
3110;1;Kolkata;Banglore;Banglore;4;3480
3111;1;Banglore;New Delhi;New Delhi;5;27992
3112;1;Delhi;Cochin;Cochin;5;7791
3113;1;Delhi;Cochin;Cochin;2;5704
3114;1;Kolkata;Banglore;Banglore;4;5268
3115;1;Banglore;Delhi;Delhi;3;3898
3116;1;Kolkata;Banglore;Banglore;9;3847
3117;1;Delhi;Cochin;Cochin;7;10877
3118;1;Delhi;Cochin;Cochin;7;8371
3119;1;Delhi;Cochin;Cochin;7;7038
3120;1;Kolkata;Banglore;Banglore;5;14571
3121;1;Kolkata;Banglore;Banglore;5;11841
3122;1;Delhi;Cochin;Cochin;5;15129
3123;1;Kolkata;Banglore;Banglore;9;3841
3124;1;Delhi;Cochin;Cochin;5;10262
3125;1;Kolkata;Banglore;Banglore;2;4460
3126;1;Banglore;New Delhi;New Delhi;4;7648
3127;1;Kolkata;Banglore;Banglore;11;8610
3128;1;Chennai;Kolkata;Kolkata;4;3597
3129;1;Delhi;Cochin;Cochin;4;6442
3130;1;Delhi;Cochin;Cochin;4;12351
3131;1;Delhi;Cochin;Cochin;7;14067
3132;1;Banglore;Delhi;Delhi;4;4823
3133;1;Kolkata;Banglore;Banglore;11;12102
3134;1;Mumbai;Hyderabad;Hyderabad;5;8040
3135;1;Banglore;New Delhi;New Delhi;4;7648
3136;1;Delhi;Cochin;Cochin;4;6582
3137;1;Banglore;Delhi;Delhi;11;4668
3138;1;Banglore;Delhi;Delhi;4;4823
3139;1;Kolkata;Banglore;Banglore;9;3873
3140;1;Delhi;Cochin;Cochin;7;8476
3141;1;Delhi;Cochin;Cochin;4;5636
3142;1;Kolkata;Banglore;Banglore;5;8586
3143;1;Banglore;Delhi;Delhi;4;4823
3144;1;Delhi;Cochin;Cochin;2;6881
3145;1;Kolkata;Banglore;Banglore;5;10844
3146;1;Kolkata;Banglore;Banglore;4;4226
3147;1;Delhi;Cochin;Cochin;5;12373
3148;1;Kolkata;Banglore;Banglore;2;10697
3149;1;Mumbai;Hyderabad;Hyderabad;5;4995
3150;1;Delhi;Cochin;Cochin;2;9443
3151;1;Delhi;Cochin;Cochin;5;13029
3152;1;Delhi;Cochin;Cochin;5;12347
3153;1;Delhi;Cochin;Cochin;7;7408
3154;1;Kolkata;Banglore;Banglore;5;7064
3155;1;Delhi;Cochin;Cochin;5;13843
3156;1;Kolkata;Banglore;Banglore;4;4174
3157;1;Delhi;Cochin;Cochin;7;16294
3158;1;Kolkata;Banglore;Banglore;9;3841
3159;1;Banglore;Delhi;Delhi;4;4423
3160;1;Delhi;Cochin;Cochin;2;5201
3161;1;Banglore;New Delhi;New Delhi;2;12599
3162;1;Mumbai;Hyderabad;Hyderabad;4;4049
3163;1;Kolkata;Banglore;Banglore;2;12797
3164;1;Kolkata;Banglore;Banglore;5;13067
3165;1;Kolkata;Banglore;Banglore;11;9345
3166;1;Delhi;Cochin;Cochin;4;6818
3167;1;Mumbai;Hyderabad;Hyderabad;5;8040
3168;1;Delhi;Cochin;Cochin;5;14300
3169;1;Delhi;Cochin;Cochin;7;13727
3170;1;Banglore;New Delhi;New Delhi;5;7832
3171;1;Delhi;Cochin;Cochin;7;16259
3172;1;Banglore;Delhi;Delhi;4;4823
3173;1;Banglore;New Delhi;New Delhi;5;16736
3174;1;Kolkata;Banglore;Banglore;2;13217
3175;1;Delhi;Cochin;Cochin;7;6637
3176;1;Kolkata;Banglore;Banglore;5;10844
3177;1;Delhi;Cochin;Cochin;7;8401
3178;1;Kolkata;Banglore;Banglore;9;3873
3179;1;Delhi;Cochin;Cochin;5;12410
3180;1;Delhi;Cochin;Cochin;5;15129
3181;1;Banglore;Delhi;Delhi;4;4423
3182;1;Delhi;Cochin;Cochin;5;16079
3183;1;Kolkata;Banglore;Banglore;2;15894
3184;1;Delhi;Cochin;Cochin;7;9103
3185;1;Delhi;Cochin;Cochin;2;8991
3186;1;Kolkata;Banglore;Banglore;2;7893
3187;1;Mumbai;Hyderabad;Hyderabad;4;4575
3188;1;Kolkata;Banglore;Banglore;9;3873
3189;1;Banglore;New Delhi;New Delhi;5;7832
3190;1;Chennai;Kolkata;Kolkata;4;3597
3191;1;Kolkata;Banglore;Banglore;5;13759
3192;1;Banglore;Delhi;Delhi;5;7229
3193;1;Kolkata;Banglore;Banglore;9;3873
3194;1;Delhi;Cochin;Cochin;7;9794
3195;1;Delhi;Cochin;Cochin;2;6681
3196;1;Banglore;Delhi;Delhi;4;4423
3197;1;Kolkata;Banglore;Banglore;5;10844
3198;1;Delhi;Cochin;Cochin;4;7258
3199;1;Mumbai;Hyderabad;Hyderabad;5;4995
3200;1;Delhi;Cochin;Cochin;5;14924
3201;1;Banglore;New Delhi;New Delhi;11;6590
3202;1;Delhi;Cochin;Cochin;5;10262
3203;1;Kolkata;Banglore;Banglore;9;5515
3204;1;Delhi;Cochin;Cochin;5;6643
3205;1;Mumbai;Hyderabad;Hyderabad;4;2754
3206;1;Delhi;Cochin;Cochin;4;6493
3207;1;Kolkata;Banglore;Banglore;4;6218
3208;1;Delhi;Cochin;Cochin;2;10861
3209;1;Delhi;Cochin;Cochin;4;7094
3210;1;Mumbai;Hyderabad;Hyderabad;9;2227
3211;1;Banglore;Delhi;Delhi;5;4544
3212;1;Banglore;New Delhi;New Delhi;2;7664
3213;1;Banglore;Delhi;Delhi;5;8016
3214;1;Kolkata;Banglore;Banglore;1;3807
3215;1;Delhi;Cochin;Cochin;2;12698
3216;1;Kolkata;Banglore;Banglore;5;8586
3217;1;Kolkata;Banglore;Banglore;5;7064
3218;1;Delhi;Cochin;Cochin;4;5601
3219;1;Delhi;Cochin;Cochin;9;7317
3220;1;Kolkata;Banglore;Banglore;2;12797
3221;1;Kolkata;Banglore;Banglore;4;4226
3222;1;Kolkata;Banglore;Banglore;5;14151
3223;1;Delhi;Cochin;Cochin;4;6628
3224;1;Banglore;New Delhi;New Delhi;4;8033
3225;1;Delhi;Cochin;Cochin;7;11200
3226;1;Kolkata;Banglore;Banglore;4;4804
3227;1;Kolkata;Banglore;Banglore;1;5192
3228;1;Delhi;Cochin;Cochin;5;13014
3229;1;Kolkata;Banglore;Banglore;5;10844
3230;1;Delhi;Cochin;Cochin;7;15603
3231;1;Banglore;Delhi;Delhi;3;4239
3232;1;Kolkata;Banglore;Banglore;5;13044
3233;1;Delhi;Cochin;Cochin;5;12898
3234;1;Kolkata;Banglore;Banglore;9;6013
3235;1;Kolkata;Banglore;Banglore;5;14781
3236;1;Delhi;Cochin;Cochin;5;12557
3237;1;Delhi;Cochin;Cochin;7;13875
3238;1;Delhi;Cochin;Cochin;5;11507
3239;1;Kolkata;Banglore;Banglore;2;5510
3240;1;Kolkata;Banglore;Banglore;3;10198
3241;1;Kolkata;Banglore;Banglore;5;8355
3242;1;Banglore;Delhi;Delhi;5;8016
3243;1;Delhi;Cochin;Cochin;4;6314
3244;1;Delhi;Cochin;Cochin;2;5831
3245;1;Delhi;Cochin;Cochin;5;10262
3246;1;Delhi;Cochin;Cochin;7;15136
3247;1;Banglore;New Delhi;New Delhi;5;7832
3248;1;Chennai;Kolkata;Kolkata;9;3859
3249;1;Kolkata;Banglore;Banglore;4;4174
3250;1;Banglore;New Delhi;New Delhi;5;19225
3251;1;Delhi;Cochin;Cochin;4;10518
3252;1;Banglore;Delhi;Delhi;4;4823
3253;1;Banglore;New Delhi;New Delhi;2;7276
3254;1;Delhi;Cochin;Cochin;7;12192
3255;1;Delhi;Cochin;Cochin;1;11410
3256;1;Kolkata;Banglore;Banglore;2;13033
3257;1;Banglore;New Delhi;New Delhi;5;26890
3258;1;Kolkata;Banglore;Banglore;4;4804
3259;1;Kolkata;Banglore;Banglore;5;10844
3260;1;Delhi;Cochin;Cochin;2;12436
3261;1;Banglore;Delhi;Delhi;4;4823
3262;1;Mumbai;Hyderabad;Hyderabad;4;2227
3263;1;Delhi;Cochin;Cochin;5;10262
3264;1;Delhi;Cochin;Cochin;5;17024
3265;1;Delhi;Cochin;Cochin;5;9296
3266;1;Delhi;Cochin;Cochin;2;6094
3267;1;Kolkata;Banglore;Banglore;5;8586
3268;1;Delhi;Cochin;Cochin;5;10919
3269;1;Kolkata;Banglore;Banglore;3;9495
3270;1;Delhi;Cochin;Cochin;5;14714
3271;1;Delhi;Cochin;Cochin;2;5201
3272;1;Delhi;Cochin;Cochin;2;7090
3273;1;Mumbai;Hyderabad;Hyderabad;4;4575
3274;1;Delhi;Cochin;Cochin;7;9646
3275;1;Delhi;Cochin;Cochin;4;5636
3276;1;Delhi;Cochin;Cochin;7;9646
3277;1;Mumbai;Hyderabad;Hyderabad;5;4050
3278;1;Delhi;Cochin;Cochin;5;14714
3279;1;Kolkata;Banglore;Banglore;4;4804
3280;1;Delhi;Cochin;Cochin;5;10577
3281;1;Banglore;Delhi;Delhi;3;3898
3282;1;Kolkata;Banglore;Banglore;5;14571
3283;1;Delhi;Cochin;Cochin;5;10919
3284;1;Banglore;Delhi;Delhi;5;8016
3285;1;Delhi;Cochin;Cochin;4;6287
3286;1;Kolkata;Banglore;Banglore;2;8366
3287;1;Delhi;Cochin;Cochin;5;15400
3288;1;Banglore;New Delhi;New Delhi;11;8553
3289;1;Kolkata;Banglore;Banglore;9;3841
3290;1;Delhi;Cochin;Cochin;2;10021
3291;1;Chennai;Kolkata;Kolkata;9;3597
3292;1;Chennai;Kolkata;Kolkata;4;4332
3293;1;Banglore;Delhi;Delhi;3;3898
3294;1;Mumbai;Hyderabad;Hyderabad;5;21375
3295;1;Kolkata;Banglore;Banglore;11;8610
3296;1;Kolkata;Banglore;Banglore;4;4804
3297;1;Delhi;Cochin;Cochin;2;13591
3298;1;Kolkata;Banglore;Banglore;5;14781
3299;1;Banglore;New Delhi;New Delhi;5;9134
3300;1;Delhi;Cochin;Cochin;2;10493
3301;1;Banglore;New Delhi;New Delhi;5;8147
3302;1;Kolkata;Banglore;Banglore;9;3873
3303;1;Kolkata;Banglore;Banglore;5;14571
3304;1;Banglore;New Delhi;New Delhi;2;11003
3305;1;Delhi;Cochin;Cochin;5;10262
3306;1;Delhi;Cochin;Cochin;5;12719
3307;1;Delhi;Cochin;Cochin;5;10262
3308;1;Banglore;Delhi;Delhi;2;7171
3309;1;Banglore;Delhi;Delhi;9;4423
3310;1;Delhi;Cochin;Cochin;7;12616
3311;1;Delhi;Cochin;Cochin;2;12970
3312;1;Kolkata;Banglore;Banglore;5;14914
3313;1;Mumbai;Hyderabad;Hyderabad;5;3210
3314;1;Banglore;Delhi;Delhi;3;4632
3315;1;Delhi;Cochin;Cochin;5;12373
3316;1;Kolkata;Banglore;Banglore;4;4804
3317;1;Delhi;Cochin;Cochin;7;21829
3318;1;Delhi;Cochin;Cochin;7;13587
3319;1;Delhi;Cochin;Cochin;5;12819
3320;1;Delhi;Cochin;Cochin;1;6151
3321;1;Banglore;Delhi;Delhi;5;8016
3322;1;Delhi;Cochin;Cochin;7;15135
3323;1;Delhi;Cochin;Cochin;4;6794
3324;1;Kolkata;Banglore;Banglore;11;8610
3325;1;Kolkata;Banglore;Banglore;2;12723
3326;1;Kolkata;Banglore;Banglore;2;7662
3327;1;Delhi;Cochin;Cochin;7;14343
3328;1;Delhi;Cochin;Cochin;7;6795
3329;1;Kolkata;Banglore;Banglore;9;3873
3330;1;Mumbai;Hyderabad;Hyderabad;4;2754
3331;1;Mumbai;Hyderabad;Hyderabad;2;16666
3332;1;Delhi;Cochin;Cochin;7;11098
3333;1;Kolkata;Banglore;Banglore;5;10539
3334;1;Delhi;Cochin;Cochin;2;9929
3335;1;Kolkata;Banglore;Banglore;5;10844
3336;1;Kolkata;Banglore;Banglore;5;12692
3337;1;Delhi;Cochin;Cochin;5;9212
3338;1;Delhi;Cochin;Cochin;7;13727
3339;1;Banglore;Delhi;Delhi;1;4282
3340;1;Kolkata;Banglore;Banglore;5;10844
3341;1;Delhi;Cochin;Cochin;2;7480
3342;1;Banglore;Delhi;Delhi;4;4823
3343;1;Delhi;Cochin;Cochin;5;12373
3344;1;Delhi;Cochin;Cochin;7;7215
3345;1;Delhi;Cochin;Cochin;2;7480
3346;1;Delhi;Cochin;Cochin;7;8143
3347;1;Banglore;Delhi;Delhi;4;4823
3348;1;Kolkata;Banglore;Banglore;5;10844
3349;1;Banglore;Delhi;Delhi;9;5621
3350;1;Kolkata;Banglore;Banglore;11;9555
3351;1;Banglore;New Delhi;New Delhi;4;4777
3352;1;Banglore;New Delhi;New Delhi;9;7648
3353;1;Kolkata;Banglore;Banglore;4;10308
3354;1;Delhi;Cochin;Cochin;5;21219
3355;1;Kolkata;Banglore;Banglore;4;11319
3356;1;Kolkata;Banglore;Banglore;5;10844
3357;1;Delhi;Cochin;Cochin;7;15078
3358;1;Mumbai;Hyderabad;Hyderabad;9;2017
3359;1;Kolkata;Banglore;Banglore;1;4409
3360;1;Delhi;Cochin;Cochin;4;5054
3361;1;Banglore;New Delhi;New Delhi;2;10111
3362;1;Banglore;New Delhi;New Delhi;9;4273
3363;1;Delhi;Cochin;Cochin;5;8728
3364;1;Kolkata;Banglore;Banglore;2;8576
3365;1;Banglore;Delhi;Delhi;5;8016
3366;1;Banglore;Delhi;Delhi;5;8016
3367;1;Kolkata;Banglore;Banglore;5;14151
3368;1;Banglore;Delhi;Delhi;4;4423
3369;1;Mumbai;Hyderabad;Hyderabad;5;4050
3370;1;Kolkata;Banglore;Banglore;5;14781
3371;1;Kolkata;Banglore;Banglore;5;8586
3372;1;Kolkata;Banglore;Banglore;1;5162
3373;1;Kolkata;Banglore;Banglore;5;13731
3374;1;Delhi;Cochin;Cochin;5;7438
3375;1;Kolkata;Banglore;Banglore;5;14151
3376;1;Banglore;Delhi;Delhi;11;5613
3377;1;Kolkata;Banglore;Banglore;4;5380
3378;1;Delhi;Cochin;Cochin;5;7438
3379;1;Delhi;Cochin;Cochin;7;9646
3380;1;Delhi;Cochin;Cochin;1;6853
3381;1;Banglore;New Delhi;New Delhi;5;13555
3382;1;Delhi;Cochin;Cochin;4;5883
3383;1;Delhi;Cochin;Cochin;4;6171
3384;1;Mumbai;Hyderabad;Hyderabad;4;3175
3385;1;Delhi;Cochin;Cochin;4;4832
3386;1;Delhi;Cochin;Cochin;7;13377
3387;1;Delhi;Cochin;Cochin;5;10262
3388;1;Delhi;Cochin;Cochin;5;10262
3389;1;Delhi;Cochin;Cochin;2;8603
3390;1;Kolkata;Banglore;Banglore;5;8586
3391;1;Kolkata;Banglore;Banglore;11;8452
3392;1;Kolkata;Banglore;Banglore;5;14231
3393;1;Delhi;Cochin;Cochin;5;16289
3394;1;Banglore;New Delhi;New Delhi;9;6860
3395;1;Mumbai;Hyderabad;Hyderabad;4;2754
3396;1;Delhi;Cochin;Cochin;7;9646
3397;1;Chennai;Kolkata;Kolkata;2;4667
3398;1;Kolkata;Banglore;Banglore;4;4804
3399;1;Banglore;New Delhi;New Delhi;4;4545
3400;1;Banglore;New Delhi;New Delhi;5;25735
3401;1;Delhi;Cochin;Cochin;5;12647
3402;1;Kolkata;Banglore;Banglore;5;8586
3403;1;Chennai;Kolkata;Kolkata;4;5277
3404;1;Delhi;Cochin;Cochin;4;6206
3405;1;Banglore;Delhi;Delhi;1;4483
3406;1;Kolkata;Banglore;Banglore;11;9870
3407;1;Kolkata;Banglore;Banglore;9;3841
3408;1;Kolkata;Banglore;Banglore;9;3815
3409;1;Banglore;New Delhi;New Delhi;4;6860
3410;1;Kolkata;Banglore;Banglore;5;12121
3411;1;Delhi;Cochin;Cochin;5;5963
3412;1;Banglore;Delhi;Delhi;9;3625
3413;1;Kolkata;Banglore;Banglore;9;3841
3414;1;Banglore;Delhi;Delhi;4;4823
3415;1;Delhi;Cochin;Cochin;7;9646
3416;1;Delhi;Cochin;Cochin;5;10152
3417;1;Delhi;Cochin;Cochin;4;7514
3418;1;Banglore;New Delhi;New Delhi;5;16736
3419;1;Kolkata;Banglore;Banglore;5;13584
3420;1;Kolkata;Banglore;Banglore;2;11222
3421;1;Chennai;Kolkata;Kolkata;4;3850
3422;1;Banglore;New Delhi;New Delhi;11;7608
3423;1;Kolkata;Banglore;Banglore;5;10844
3424;1;Delhi;Cochin;Cochin;7;7408
3425;1;Chennai;Kolkata;Kolkata;11;3687
3426;1;Delhi;Cochin;Cochin;9;11726
3427;1;Kolkata;Banglore;Banglore;5;9663
3428;1;Kolkata;Banglore;Banglore;2;12829
3429;1;Delhi;Cochin;Cochin;4;6069
3430;1;Kolkata;Banglore;Banglore;5;8529
3431;1;Kolkata;Banglore;Banglore;11;8085
3432;1;Banglore;Delhi;Delhi;11;4878
3433;1;Banglore;Delhi;Delhi;4;4077
3434;1;Kolkata;Banglore;Banglore;4;7605
3435;1;Delhi;Cochin;Cochin;5;13014
3436;1;Delhi;Cochin;Cochin;4;11600
3437;1;Kolkata;Banglore;Banglore;5;14151
3438;1;Delhi;Cochin;Cochin;2;12497
3439;1;Delhi;Cochin;Cochin;5;17024
3440;1;Chennai;Kolkata;Kolkata;9;6300
3441;1;Delhi;Cochin;Cochin;7;15147
3442;1;Delhi;Cochin;Cochin;7;6795
3443;1;Mumbai;Hyderabad;Hyderabad;4;5755
3444;1;Kolkata;Banglore;Banglore;2;10203
3445;1;Delhi;Cochin;Cochin;5;14714
3446;1;Banglore;New Delhi;New Delhi;4;4545
3447;1;Kolkata;Banglore;Banglore;5;14781
3448;1;Banglore;New Delhi;New Delhi;2;11602
3449;1;Mumbai;Hyderabad;Hyderabad;4;4049
3450;1;Delhi;Cochin;Cochin;5;13029
3451;1;Kolkata;Banglore;Banglore;5;14571
3452;1;Banglore;Delhi;Delhi;2;6961
3453;1;Kolkata;Banglore;Banglore;9;6381
3454;1;Kolkata;Banglore;Banglore;9;3841
3455;1;Delhi;Cochin;Cochin;5;11538
3456;1;Kolkata;Banglore;Banglore;11;8610
3457;1;Delhi;Cochin;Cochin;2;11552
3458;1;Delhi;Cochin;Cochin;7;7408
3459;1;Delhi;Cochin;Cochin;5;10262
3460;1;Kolkata;Banglore;Banglore;2;10991
3461;1;Delhi;Cochin;Cochin;7;13587
3462;1;Delhi;Cochin;Cochin;2;7480
3463;1;Banglore;New Delhi;New Delhi;4;6351
3464;1;Delhi;Cochin;Cochin;7;7153
3465;1;Kolkata;Banglore;Banglore;1;4409
3466;1;Kolkata;Banglore;Banglore;4;7228
3467;1;Delhi;Cochin;Cochin;7;11667
3468;1;Kolkata;Banglore;Banglore;9;4649
3469;1;Kolkata;Banglore;Banglore;2;12592
3470;1;Delhi;Cochin;Cochin;7;11789
3471;1;Chennai;Kolkata;Kolkata;2;4667
3472;1;Kolkata;Banglore;Banglore;1;9719
3473;1;Delhi;Cochin;Cochin;2;6902
3474;1;Kolkata;Banglore;Banglore;5;14781
3475;1;Kolkata;Banglore;Banglore;5;10844
3476;1;Kolkata;Banglore;Banglore;2;11522
3477;1;Banglore;Delhi;Delhi;2;6121
3478;1;Kolkata;Banglore;Banglore;11;8610
3479;1;Kolkata;Banglore;Banglore;1;5620
3480;1;Kolkata;Banglore;Banglore;4;4804
3481;1;Delhi;Cochin;Cochin;7;7005
3482;1;Delhi;Cochin;Cochin;5;15129
3483;1;Kolkata;Banglore;Banglore;5;8586
3484;1;Delhi;Cochin;Cochin;7;10197
3485;1;Delhi;Cochin;Cochin;7;10667
3486;1;Kolkata;Banglore;Banglore;4;11160
3487;1;Delhi;Cochin;Cochin;2;12488
3488;1;Kolkata;Banglore;Banglore;5;10844
3489;1;Delhi;Cochin;Cochin;2;9968
3490;1;Banglore;Delhi;Delhi;5;5198
3491;1;Kolkata;Banglore;Banglore;5;8586
3492;1;Chennai;Kolkata;Kolkata;4;4332
3493;1;Kolkata;Banglore;Banglore;4;5069
3494;1;Banglore;Delhi;Delhi;5;4544
3495;1;Delhi;Cochin;Cochin;7;14973
